Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
EX_C00059[e],-16.31778279,-16.45243837,-16.85450964,-16.7843435,-14.67171082,-16.79623143,-16.09624068,-16.85450964,-16.85450964,-16.41020666,-16.85450964,-16.85450964,-16.85450964,-16.12840465,-14.66646876,-16.41020666,-16.85450964,-16.47764019,-16.85450964,-14.38779155,-16.85450964,-16.85450964,-16.85450964,-16.20943485,-16.85450964,-16.82544501,-16.85450964,-13.136085,-16.85450964,-16.85450964,-16.69599365,-15.85738098,-12.82299023,-16.85450964,-14.40562748,-16.85450964,-16.09209295,-16.49845004,-16.85450964,-16.85450964,-13.59797226,-16.85450964,-16.18642538,-16.52614466,-16.85450964,-16.69967243,-16.85450964,-16.5585125,-13.54518585
EX_C00060[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00061[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00062[e],-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182,-10.28687182
EX_C00064[e],-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488,-12.60829488
EX_C00065[e],-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056,-8.712947056
EX_C00068[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00073[e],-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355,-13.81803355
EX_C00074[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00077[e],-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046,-14.64040046
EX_C00078[e],-6.785467105,-6.864522753,-12.5762838,-12.5762838,-12.5762838,-7.400378713,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-6.737008441,-12.5762838,-12.5762838,-6.990222329,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-7.539162721,-12.5762838,-12.5762838,-7.095377918,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-12.5762838,-6.919017747,-12.5762838,-12.5762838,-7.783368179,-12.5762838,-12.5762838,-12.5762838,-7.187143004,-7.374841093,-7.436229148,-6.869315325,-12.5762838
EX_C00079[e],-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992,-17.99342992
EX_C00082[e],-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707,-8.635637707
EX_C00084[e],-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831,-13.13860831
EX_C00086[e],-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226,-8.593274226
EX_C00091[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00094[e],-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189,-11.75683189
EX_C00097[e],-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056,-10.79335056
EX_C00099[e],-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408,-10.92563408
EX_C00105[e],-9.461090092,-9.555043929,-10.23623233,-10.07532099,-9.828055018,-10.28107847,-8.424531709,-9.408646736,-10.53515735,-8.569783188,-9.166523782,-10.35461313,-10.33099018,-9.343576328,-9.920608472,-9.512570471,-10.2980559,-10.16423852,-10.21804911,-11.34497657,-10.22184727,-10.32337753,-9.307892737,-9.469134758,-10.59178162,-10.48626073,-10.22184727,-10.68494476,-10.80948399,-10.27599083,-10.05917326,-8.471216348,-10.75419005,-9.1479798,-9.721282943,-10.80948399,-8.414958934,-10.1152515,-9.267610335,-9.946366659,-10.87393272,-9.223965575,-9.477846354,-9.966250046,-10.17536732,-10.32156128,-10.34626568,-8.876657216,-10.77153275
EX_C00108[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00111[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00116[e],-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777,-6.271688777
EX_C00117[e],-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417,-6.735699417
EX_C00118[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00122[e],-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,0,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,0,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,-10.21725599,0
EX_C00123[e],-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005,-16.58364005
EX_C00127[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00132[e],-8.802353245,-8.880626881,-9.382157863,-9.18660699,-7.312554174,-9.343342153,-8.721946923,-5.727340078,-9.367780228,-8.857943747,-9.330821918,-4.984274214,-9.503112954,-8.734819657,-7.341204309,-8.857943747,-9.356655664,-8.923613284,-9.333167122,-10.18561333,-9.303017439,-9.499527892,-9.457210153,-5.11130155,-9.512095582,-9.398169425,-9.303017439,-9.512539147,-9.80623086,-9.420223071,-9.105328732,-8.709371282,-8.322582893,-9.191802346,-7.147600674,-9.80623086,-8.726050771,-8.912183702,-9.487227872,-8.77591758,-9.800523214,-9.325427446,-8.766194916,-9.042590374,-9.187677533,-9.220949327,-9.484661647,-8.731254401,-9.792476806
EX_C00133[e],-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447,-13.77343447
EX_C00134[e],-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382,-14.21938382
EX_C00135[e],-0.054571503,-0.055291718,-0.057287702,-0.056789129,-0.054980511,-0.056809031,-0.054773288,-0.056477216,-0.059724185,-0.055322182,-0.056944272,-0.056588361,-0.058027757,-0.054812424,-0.053976241,-0.055322182,-0.057302173,-0.053240665,-0.056784064,-0.060285403,-0.056786161,-0.057855808,-0.057377274,-0.053117812,-0.05974271,-0.056653912,-0.056786161,-0.056560538,-0.060649146,-0.057297592,-0.056038075,-0.054025984,-0.054544728,-0.05742984,-0.054325473,-0.060649146,-0.054777116,-0.053222702,-0.057852347,-0.057924097,-0.057915105,-0.057294499,-0.054575006,-0.056209673,-0.057428871,-0.056552318,-0.057860218,-0.057401176,-0.056923024
EX_C00144[e],-1.448407419,-1.467522985,-1.520499291,-1.507266459,-1.459263078,-1.507794675,-1.453763075,-1.498987821,-1.585167126,-1.468331523,-1.511384165,-1.501937768,-1.540141432,-1.454801821,-1.43260828,-1.468331523,-1.520883385,-1.413085031,-1.507132014,-1.600062664,-1.507187663,-1.535577666,-1.522876669,-1.409824324,-1.585658809,-1.503677588,-1.507187663,-1.501199311,-1.609716942,-1.520761797,-1.487332369,-1.433928542,-1.44769677,-1.524271853,-1.441877417,-1.609716942,-1.453864681,-1.412608263,-1.535485818,-1.537390159,-1.537151496,-1.520679706,-1.44850038,-1.491886848,-1.524246142,-1.50098113,-1.535694713,-1.52351106,-1.510820229
EX_C00148[e],-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623,-15.96152623
EX_C00149[e],-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421,-4.40650421
EX_C00152[e],-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552,-9.073929552
EX_C00153[e],,-6.514603652,,-6.514603652,,,,,,,-6.514603652,-6.514603652,-6.514603652,-6.514603652,,,-6.514603652,,,-6.514603652,-6.514603652,,-6.514603652,,-6.514603652,,-6.514603652,,,,,,-6.514603652,,,,-6.514603652,-6.514603652,-6.514603652,-6.514603652,-6.514603652,-6.514603652,,-6.514603652,,,,,-6.514603652
EX_C00158[e],-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699,-11.16181699
EX_C00160[e],-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335,-13.01924335
EX_C00162[e],1.005009644,1.018034035,1.053685556,1.045075901,1.012275986,1.044267862,1.009083626,1.04038007,1.099280361,1.018652436,1.047396052,1.04387895,1.067185341,1.009773634,0.993509679,1.018652436,1.053685556,0.978323846,1.044267862,1.106913387,1.044267862,1.0639598,1.054652624,0.979999524,1.099242994,1.040772468,1.044267862,1.039818128,1.115205231,1.053685556,1.031321783,0.995005569,1.000431054,1.056922877,1.00048224,1.115205231,1.009083626,0.978323846,1.0639598,1.066969182,1.0639598,1.053685556,1.005009644,1.03469114,1.056922877,1.039818128,1.0639598,1.057469731,1.045225364
EX_C00166[e],-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959,-11.79465959
EX_C00169[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_C00173[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
